yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2018,2018.0,Import,Afghanistan,World,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",776615124.0,,33.7680065,66.2385139,-36.8535712,174.7456809
2018,2018.0,Import,Afghanistan,China,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",70147.0,,33.7680065,66.2385139,35.000074,104.999927
2018,2018.0,Import,Afghanistan,Iran,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",10542683.0,,33.7680065,66.2385139,32.6475314,54.5643516
2018,2018.0,Import,Afghanistan,Kazakhstan,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",495815595.0,,33.7680065,66.2385139,48.1012954,66.7780818
2018,2018.0,Import,Afghanistan,Pakistan,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",135512788.0,,33.7680065,66.2385139,30.3308401,71.247499
2018,2018.0,Import,Afghanistan,India,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",18245.0,,33.7680065,66.2385139,22.3511148,78.6677428
2018,2018.0,Import,Afghanistan,United Arab Emirates,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",131514.0,,33.7680065,66.2385139,24.0002488,53.9994829
2018,2018.0,Import,Afghanistan,Turkey,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",545903.0,,33.7680065,66.2385139,38.9597594,34.9249653
2018,2018.0,Import,Afghanistan,Turkmenistan,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",222788.0,,33.7680065,66.2385139,39.3763807,59.3924609
2018,2018.0,Import,Afghanistan,Uzbekistan,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",133755458.0,,33.7680065,66.2385139,41.32373,63.9528098
