yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Re-Export,Oman,World,40.0,Rubber and articles thereof,14847670.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2016,2016.0,Re-Export,Oman,Algeria,40.0,Rubber and articles thereof,78.0,,21.0000287,57.0036901,28.0000272,2.9999825
2016,2016.0,Re-Export,Oman,Bahrain,40.0,Rubber and articles thereof,14153.0,,21.0000287,57.0036901,26.1551249,50.5344606
2016,2016.0,Re-Export,Oman,Belgium,40.0,Rubber and articles thereof,631.0,,21.0000287,57.0036901,50.6402809,4.6667145
2016,2016.0,Re-Export,Oman,Bolivia (Plurinational State of),40.0,Rubber and articles thereof,1035.0,,21.0000287,57.0036901,-17.0568696,-64.9912286
2016,2016.0,Re-Export,Oman,Brunei Darussalam,40.0,Rubber and articles thereof,5513.0,,21.0000287,57.0036901,4.4137155,114.5653908
2016,2016.0,Re-Export,Oman,Cameroon,40.0,Rubber and articles thereof,10600.0,,21.0000287,57.0036901,4.6125522,13.1535811
2016,2016.0,Re-Export,Oman,Canada,40.0,Rubber and articles thereof,41.0,,21.0000287,57.0036901,61.0666922,-107.991707
2016,2016.0,Re-Export,Oman,Sri Lanka,40.0,Rubber and articles thereof,36364.0,,21.0000287,57.0036901,7.5554942,80.7137847
2016,2016.0,Re-Export,Oman,Chad,40.0,Rubber and articles thereof,15292.0,,21.0000287,57.0036901,15.6134137,19.0156172
2016,2016.0,Re-Export,Oman,China,40.0,Rubber and articles thereof,17576.0,,21.0000287,57.0036901,35.000074,104.999927
2016,2016.0,Re-Export,Oman,Czechia,40.0,Rubber and articles thereof,936.0,,21.0000287,57.0036901,49.7439047,15.3381061
2016,2016.0,Re-Export,Oman,Germany,40.0,Rubber and articles thereof,3578.0,,21.0000287,57.0036901,51.1638175,10.4478313
2016,2016.0,Re-Export,Oman,"China, Hong Kong SAR",40.0,Rubber and articles thereof,65656.0,,21.0000287,57.0036901,22.350627,114.1849161
2016,2016.0,Re-Export,Oman,Indonesia,40.0,Rubber and articles thereof,1758.0,,21.0000287,57.0036901,-2.4833826,117.8902853
2016,2016.0,Re-Export,Oman,Iran,40.0,Rubber and articles thereof,591524.0,,21.0000287,57.0036901,32.6475314,54.5643516
2016,2016.0,Re-Export,Oman,Jordan,40.0,Rubber and articles thereof,1820.0,,21.0000287,57.0036901,31.1667049,36.941628
2016,2016.0,Re-Export,Oman,Kenya,40.0,Rubber and articles thereof,15906.0,,21.0000287,57.0036901,1.4419683,38.4313975
2016,2016.0,Re-Export,Oman,Kuwait,40.0,Rubber and articles thereof,9339.0,,21.0000287,57.0036901,29.2733964,47.4979476
2016,2016.0,Re-Export,Oman,Lebanon,40.0,Rubber and articles thereof,122314.0,,21.0000287,57.0036901,33.8750629,35.843409
2016,2016.0,Re-Export,Oman,Malaysia,40.0,Rubber and articles thereof,113622.0,,21.0000287,57.0036901,4.5693754,102.2656823
2016,2016.0,Re-Export,Oman,Mauritania,40.0,Rubber and articles thereof,3823.0,,21.0000287,57.0036901,20.2540382,-9.2399263
2016,2016.0,Re-Export,Oman,Morocco,40.0,Rubber and articles thereof,23334.0,,21.0000287,57.0036901,31.1728205,-7.3362482
2016,2016.0,Re-Export,Oman,Nepal,40.0,Rubber and articles thereof,618.0,,21.0000287,57.0036901,28.1083929,84.0917139
2016,2016.0,Re-Export,Oman,Netherlands,40.0,Rubber and articles thereof,6507.0,,21.0000287,57.0036901,52.2434979,5.6343227
2016,2016.0,Re-Export,Oman,Niger,40.0,Rubber and articles thereof,44005.0,,21.0000287,57.0036901,17.7356214,9.3238432
2016,2016.0,Re-Export,Oman,Nigeria,40.0,Rubber and articles thereof,2819.0,,21.0000287,57.0036901,9.6000359,7.9999721
2016,2016.0,Re-Export,Oman,Pakistan,40.0,Rubber and articles thereof,2280.0,,21.0000287,57.0036901,30.3308401,71.247499
2016,2016.0,Re-Export,Oman,Panama,40.0,Rubber and articles thereof,4681.0,,21.0000287,57.0036901,8.559559,-81.1308434
2016,2016.0,Re-Export,Oman,Poland,40.0,Rubber and articles thereof,3903.0,,21.0000287,57.0036901,52.215933,19.134422
2016,2016.0,Re-Export,Oman,Qatar,40.0,Rubber and articles thereof,1708.0,,21.0000287,57.0036901,25.3336984,51.2295295
2016,2016.0,Re-Export,Oman,Russian Federation,40.0,Rubber and articles thereof,132.0,,21.0000287,57.0036901,64.6863136,97.7453061
2016,2016.0,Re-Export,Oman,Saudi Arabia,40.0,Rubber and articles thereof,73300.0,,21.0000287,57.0036901,25.6242618,42.3528328
2016,2016.0,Re-Export,Oman,India,40.0,Rubber and articles thereof,567947.0,,21.0000287,57.0036901,22.3511148,78.6677428
2016,2016.0,Re-Export,Oman,Singapore,40.0,Rubber and articles thereof,79784.0,,21.0000287,57.0036901,1.357107,103.8194992
2016,2016.0,Re-Export,Oman,Viet Nam,40.0,Rubber and articles thereof,187.0,,21.0000287,57.0036901,15.9266657,107.9650855
2016,2016.0,Re-Export,Oman,Somalia,40.0,Rubber and articles thereof,3815692.0,,21.0000287,57.0036901,8.3676771,49.083416
2016,2016.0,Re-Export,Oman,Syria,40.0,Rubber and articles thereof,195.0,,21.0000287,57.0036901,34.6401861,39.0494106
2016,2016.0,Re-Export,Oman,Thailand,40.0,Rubber and articles thereof,19063.0,,21.0000287,57.0036901,14.8971921,100.83273
2016,2016.0,Re-Export,Oman,United Arab Emirates,40.0,Rubber and articles thereof,8399169.0,,21.0000287,57.0036901,24.0002488,53.9994829
2016,2016.0,Re-Export,Oman,Tunisia,40.0,Rubber and articles thereof,4941.0,,21.0000287,57.0036901,33.8439408,9.400138
2016,2016.0,Re-Export,Oman,Turkey,40.0,Rubber and articles thereof,4075.0,,21.0000287,57.0036901,38.9597594,34.9249653
2016,2016.0,Re-Export,Oman,Egypt,40.0,Rubber and articles thereof,11388.0,,21.0000287,57.0036901,26.2540493,29.2675469
2016,2016.0,Re-Export,Oman,United Rep. of Tanzania,40.0,Rubber and articles thereof,13911.0,,21.0000287,57.0036901,,
2016,2016.0,Re-Export,Oman,USA,40.0,Rubber and articles thereof,18278.0,,21.0000287,57.0036901,39.7837304,-100.445882
2016,2016.0,Re-Export,Oman,Venezuela,40.0,Rubber and articles thereof,205001.0,,21.0000287,57.0036901,8.0018709,-66.1109318
2016,2016.0,Re-Export,Oman,"Areas, nes",40.0,Rubber and articles thereof,513172.0,,21.0000287,57.0036901,,
