yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Re-Export,Oman,World,22.0,"Beverages, spirits and vinegar",3985601.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2019,2019.0,Re-Export,Oman,Brazil,22.0,"Beverages, spirits and vinegar",941.0,,21.0000287,57.0036901,-10.3333333,-53.2
2019,2019.0,Re-Export,Oman,Germany,22.0,"Beverages, spirits and vinegar",1086582.0,,21.0000287,57.0036901,51.1638175,10.4478313
2019,2019.0,Re-Export,Oman,Ghana,22.0,"Beverages, spirits and vinegar",527.0,,21.0000287,57.0036901,8.0300284,-1.0800271
2019,2019.0,Re-Export,Oman,Iran,22.0,"Beverages, spirits and vinegar",370234.0,,21.0000287,57.0036901,32.6475314,54.5643516
2019,2019.0,Re-Export,Oman,Iraq,22.0,"Beverages, spirits and vinegar",335695.0,,21.0000287,57.0036901,33.0955793,44.1749775
2019,2019.0,Re-Export,Oman,Qatar,22.0,"Beverages, spirits and vinegar",394585.0,,21.0000287,57.0036901,25.3336984,51.2295295
2019,2019.0,Re-Export,Oman,India,22.0,"Beverages, spirits and vinegar",301.0,,21.0000287,57.0036901,22.3511148,78.6677428
2019,2019.0,Re-Export,Oman,Somalia,22.0,"Beverages, spirits and vinegar",476392.0,,21.0000287,57.0036901,8.3676771,49.083416
2019,2019.0,Re-Export,Oman,South Africa,22.0,"Beverages, spirits and vinegar",4803.0,,21.0000287,57.0036901,-28.8166236,24.991639
2019,2019.0,Re-Export,Oman,United Arab Emirates,22.0,"Beverages, spirits and vinegar",1265924.0,,21.0000287,57.0036901,24.0002488,53.9994829
2019,2019.0,Re-Export,Oman,Free Zones,22.0,"Beverages, spirits and vinegar",21425.0,,21.0000287,57.0036901,5.57675525,-0.1653113957934536
2019,2019.0,Re-Export,Oman,Yemen,22.0,"Beverages, spirits and vinegar",28187.0,,21.0000287,57.0036901,16.3471243,47.8915271
