yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2007,2007,Re-Export,Kuwait,96,Miscellaneous manufactured articles,Australia and New Zealand,Oceania,529
2007,2007,Re-Export,Kuwait,96,Miscellaneous manufactured articles,Eastern Asia,Asia,27385
2007,2007,Re-Export,Kuwait,96,Miscellaneous manufactured articles,Eastern Europe,Europe,1200
2007,2007,Re-Export,Kuwait,96,Miscellaneous manufactured articles,Melanesia,Oceania,282
2007,2007,Re-Export,Kuwait,96,Miscellaneous manufactured articles,Northern Africa,Africa,215
2007,2007,Re-Export,Kuwait,96,Miscellaneous manufactured articles,Northern America,Americas,4689
2007,2007,Re-Export,Kuwait,96,Miscellaneous manufactured articles,Northern Europe,Europe,8694
2007,2007,Re-Export,Kuwait,96,Miscellaneous manufactured articles,South-eastern Asia,Asia,529
2007,2007,Re-Export,Kuwait,96,Miscellaneous manufactured articles,Southern Asia,Asia,26475
2007,2007,Re-Export,Kuwait,96,Miscellaneous manufactured articles,Southern Europe,Europe,13176
2007,2007,Re-Export,Kuwait,96,Miscellaneous manufactured articles,Sub-Saharan Africa,Africa,3107
2007,2007,Re-Export,Kuwait,96,Miscellaneous manufactured articles,Western Asia,Asia,32043
2007,2007,Re-Export,Kuwait,96,Miscellaneous manufactured articles,Western Europe,Europe,3455
2007,2007,Re-Export,Kuwait,96,Miscellaneous manufactured articles,World,World,848192
