yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,1918790,38.9597594,34.9249653,-16.85099460447687,133.4130365630627
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,26089911,38.9597594,34.9249653,39.89317229901691,61.060280637304274
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,636464,38.9597594,34.9249653,37.977378106878206,73.97804075806764
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,44670959,38.9597594,34.9249653,51.67568633314729,27.673469819741847
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,5657394,38.9597594,34.9249653,17.925141963241547,-78.01492950057497
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Melanesia,Oceania,4677,38.9597594,34.9249653,1.0108650891006263,147.3257485906919
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Micronesia,Oceania,1211,38.9597594,34.9249653,6.418559504495792,157.6364476938912
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Africa,Africa,15495386,38.9597594,34.9249653,19.569604022535763,12.47761721199581
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,11283832,38.9597594,34.9249653,43.897683433510366,-100.08947125585888
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,9270363,38.9597594,34.9249653,59.36075159783851,25.01346951967388
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,3369966,38.9597594,34.9249653,10.528384761701911,103.08333472012376
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,48817512,38.9597594,34.9249653,25.499703063807168,75.5024015339642
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,26760858,38.9597594,34.9249653,40.12399607988535,20.742583178432696
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,18632295,38.9597594,34.9249653,6.06272746187266,22.727528470146083
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,1145964,38.9597594,34.9249653,26.42921218083572,52.86847103284948
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,46406861,38.9597594,34.9249653,47.92172048214207,7.866753258497997
2021,2021,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,340496575,38.9597594,34.9249653,,
