yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Export,Bahrain,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,192373.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2015,2015.0,Export,Bahrain,Iraq,35.0,Albuminoidal substances; modified starches; glues; enzymes,3831.0,,26.1551249,50.5344606,33.0955793,44.1749775
2015,2015.0,Export,Bahrain,Kuwait,35.0,Albuminoidal substances; modified starches; glues; enzymes,8913.0,,26.1551249,50.5344606,29.2733964,47.4979476
2015,2015.0,Export,Bahrain,Lebanon,35.0,Albuminoidal substances; modified starches; glues; enzymes,1242.0,,26.1551249,50.5344606,33.8750629,35.843409
2015,2015.0,Export,Bahrain,Liberia,35.0,Albuminoidal substances; modified starches; glues; enzymes,174.0,,26.1551249,50.5344606,5.7499721,-9.3658524
2015,2015.0,Export,Bahrain,Mauritius,35.0,Albuminoidal substances; modified starches; glues; enzymes,1999.0,,26.1551249,50.5344606,-20.2759451,57.5703566
2015,2015.0,Export,Bahrain,Oman,35.0,Albuminoidal substances; modified starches; glues; enzymes,384.0,,26.1551249,50.5344606,21.0000287,57.0036901
2015,2015.0,Export,Bahrain,Pakistan,35.0,Albuminoidal substances; modified starches; glues; enzymes,13.0,,26.1551249,50.5344606,30.3308401,71.247499
2015,2015.0,Export,Bahrain,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,137626.0,,26.1551249,50.5344606,25.6242618,42.3528328
2015,2015.0,Export,Bahrain,Singapore,35.0,Albuminoidal substances; modified starches; glues; enzymes,135.0,,26.1551249,50.5344606,1.357107,103.8194992
2015,2015.0,Export,Bahrain,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,38050.0,,26.1551249,50.5344606,24.0002488,53.9994829
