yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Export,Israel,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Australia and New Zealand,Oceania,189000,30.8124247,34.8594762,-16.85099460447687,133.4130365630627
2009,2009,Export,Israel,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Central Asia,Asia,3000,30.8124247,34.8594762,39.89317229901691,61.060280637304274
2009,2009,Export,Israel,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Eastern Asia,Asia,300000,30.8124247,34.8594762,37.977378106878206,73.97804075806764
2009,2009,Export,Israel,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Eastern Europe,Europe,88000,30.8124247,34.8594762,51.67568633314729,27.673469819741847
2009,2009,Export,Israel,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Latin America and the Caribbean,Americas,300000,30.8124247,34.8594762,17.925141963241547,-78.01492950057497
2009,2009,Export,Israel,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Northern Africa,Africa,5000,30.8124247,34.8594762,19.569604022535763,12.47761721199581
2009,2009,Export,Israel,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Northern America,Americas,2820000,30.8124247,34.8594762,43.897683433510366,-100.08947125585888
2009,2009,Export,Israel,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Northern Europe,Europe,108000,30.8124247,34.8594762,59.36075159783851,25.01346951967388
2009,2009,Export,Israel,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",South-eastern Asia,Asia,187000,30.8124247,34.8594762,10.528384761701911,103.08333472012376
2009,2009,Export,Israel,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Southern Asia,Asia,1000,30.8124247,34.8594762,25.499703063807168,75.5024015339642
2009,2009,Export,Israel,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Southern Europe,Europe,498000,30.8124247,34.8594762,40.12399607988535,20.742583178432696
2009,2009,Export,Israel,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Sub-Saharan Africa,Africa,281000,30.8124247,34.8594762,6.06272746187266,22.727528470146083
2009,2009,Export,Israel,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Western Asia,Asia,132000,30.8124247,34.8594762,26.42921218083572,52.86847103284948
2009,2009,Export,Israel,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",Western Europe,Europe,1276000,30.8124247,34.8594762,47.92172048214207,7.866753258497997
2009,2009,Export,Israel,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",World,World,6299000,30.8124247,34.8594762,,
