yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Re-Export,Kuwait,World,22.0,"Beverages, spirits and vinegar",4377798.0,,29.2733964,47.4979476,-36.8535712,174.7456809
2019,2019.0,Re-Export,Kuwait,Albania,22.0,"Beverages, spirits and vinegar",688.0,,29.2733964,47.4979476,41.000028,19.9999619
2019,2019.0,Re-Export,Kuwait,Australia,22.0,"Beverages, spirits and vinegar",10940.0,,29.2733964,47.4979476,-24.7761086,134.755
2019,2019.0,Re-Export,Kuwait,Bahrain,22.0,"Beverages, spirits and vinegar",12376.0,,29.2733964,47.4979476,26.1551249,50.5344606
2019,2019.0,Re-Export,Kuwait,Canada,22.0,"Beverages, spirits and vinegar",8727.0,,29.2733964,47.4979476,61.0666922,-107.991707
2019,2019.0,Re-Export,Kuwait,Iran,22.0,"Beverages, spirits and vinegar",901157.0,,29.2733964,47.4979476,32.6475314,54.5643516
2019,2019.0,Re-Export,Kuwait,Iraq,22.0,"Beverages, spirits and vinegar",1407464.0,,29.2733964,47.4979476,33.0955793,44.1749775
2019,2019.0,Re-Export,Kuwait,Jordan,22.0,"Beverages, spirits and vinegar",372077.0,,29.2733964,47.4979476,31.1667049,36.941628
2019,2019.0,Re-Export,Kuwait,Rep. of Korea,22.0,"Beverages, spirits and vinegar",13292.0,,29.2733964,47.4979476,,
2019,2019.0,Re-Export,Kuwait,Oman,22.0,"Beverages, spirits and vinegar",40900.0,,29.2733964,47.4979476,21.0000287,57.0036901
2019,2019.0,Re-Export,Kuwait,Qatar,22.0,"Beverages, spirits and vinegar",10580.0,,29.2733964,47.4979476,25.3336984,51.2295295
2019,2019.0,Re-Export,Kuwait,Saudi Arabia,22.0,"Beverages, spirits and vinegar",872583.0,,29.2733964,47.4979476,25.6242618,42.3528328
2019,2019.0,Re-Export,Kuwait,Singapore,22.0,"Beverages, spirits and vinegar",380906.0,,29.2733964,47.4979476,1.357107,103.8194992
2019,2019.0,Re-Export,Kuwait,United Arab Emirates,22.0,"Beverages, spirits and vinegar",323760.0,,29.2733964,47.4979476,24.0002488,53.9994829
2019,2019.0,Re-Export,Kuwait,Turkey,22.0,"Beverages, spirits and vinegar",8819.0,,29.2733964,47.4979476,38.9597594,34.9249653
2019,2019.0,Re-Export,Kuwait,Egypt,22.0,"Beverages, spirits and vinegar",13529.0,,29.2733964,47.4979476,26.2540493,29.2675469
