yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2017,2017,Import,Turkey,World,39,Plastics and articles thereof,13336040599,38.9597594,34.9249653,-36.8535712,174.7456809
2017,2017,Import,Turkey,Albania,39,Plastics and articles thereof,1938835,38.9597594,34.9249653,41.000028,19.9999619
2017,2017,Import,Turkey,Algeria,39,Plastics and articles thereof,302058,38.9597594,34.9249653,28.0000272,2.9999825
2017,2017,Import,Turkey,American Samoa,39,Plastics and articles thereof,443,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Andorra,39,Plastics and articles thereof,10028,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Azerbaijan,39,Plastics and articles thereof,73287074,38.9597594,34.9249653,40.3936294,47.7872508
2017,2017,Import,Turkey,Argentina,39,Plastics and articles thereof,5791702,38.9597594,34.9249653,-34.9964963,-64.9672817
2017,2017,Import,Turkey,Australia,39,Plastics and articles thereof,1822483,38.9597594,34.9249653,-24.7761086,134.755
2017,2017,Import,Turkey,Austria,39,Plastics and articles thereof,125205481,38.9597594,34.9249653,47.59397,14.12456
2017,2017,Import,Turkey,Bahamas,39,Plastics and articles thereof,26099,38.9597594,34.9249653,24.7736546,-78.0000547
2017,2017,Import,Turkey,Bahrain,39,Plastics and articles thereof,4289584,38.9597594,34.9249653,26.1551249,50.5344606
2017,2017,Import,Turkey,Bangladesh,39,Plastics and articles thereof,954339,38.9597594,34.9249653,24.4769288,90.2934413
2017,2017,Import,Turkey,Belgium,39,Plastics and articles thereof,761935939,38.9597594,34.9249653,50.6402809,4.6667145
2017,2017,Import,Turkey,Bosnia Herzegovina,39,Plastics and articles thereof,856236,38.9597594,34.9249653,44.3053476,17.5961467
2017,2017,Import,Turkey,Botswana,39,Plastics and articles thereof,1537,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Brazil,39,Plastics and articles thereof,48704339,38.9597594,34.9249653,-10.3333333,-53.2
2017,2017,Import,Turkey,Belize,39,Plastics and articles thereof,137,38.9597594,34.9249653,16.8259793,-88.7600927
2017,2017,Import,Turkey,Brunei Darussalam,39,Plastics and articles thereof,10839,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Bulgaria,39,Plastics and articles thereof,68672385,38.9597594,34.9249653,42.6073975,25.4856617
2017,2017,Import,Turkey,Myanmar,39,Plastics and articles thereof,118735,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Belarus,39,Plastics and articles thereof,4348261,38.9597594,34.9249653,53.4250605,27.6971358
