yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2019,2019,Export,Kuwait,World,22,"Beverages, spirits and vinegar",40466786,,,-36.8535712,174.7456809
2019,2019,Export,Kuwait,Albania,22,"Beverages, spirits and vinegar",688,,,41.000028,19.9999619
2019,2019,Export,Kuwait,Australia,22,"Beverages, spirits and vinegar",34586,,,-24.7761086,134.755
2019,2019,Export,Kuwait,Bahrain,22,"Beverages, spirits and vinegar",490745,,,26.1551249,50.5344606
2019,2019,Export,Kuwait,Canada,22,"Beverages, spirits and vinegar",8727,,,61.0666922,-107.991707
2019,2019,Export,Kuwait,Iran,22,"Beverages, spirits and vinegar",1004717,,,32.6475314,54.5643516
2019,2019,Export,Kuwait,Iraq,22,"Beverages, spirits and vinegar",1407464,,,33.0955793,44.1749775
2019,2019,Export,Kuwait,Jordan,22,"Beverages, spirits and vinegar",754550,,,31.1667049,36.941628
2019,2019,Export,Kuwait,Rep. of Korea,22,"Beverages, spirits and vinegar",13292,,,,
2019,2019,Export,Kuwait,Oman,22,"Beverages, spirits and vinegar",1140668,,,21.0000287,57.0036901
2019,2019,Export,Kuwait,Qatar,22,"Beverages, spirits and vinegar",7097711,,,25.3336984,51.2295295
2019,2019,Export,Kuwait,Saudi Arabia,22,"Beverages, spirits and vinegar",27641820,,,25.6242618,42.3528328
2019,2019,Export,Kuwait,Singapore,22,"Beverages, spirits and vinegar",380906,,,1.357107,103.8194992
2019,2019,Export,Kuwait,United Arab Emirates,22,"Beverages, spirits and vinegar",323760,,,24.0002488,53.9994829
2019,2019,Export,Kuwait,Turkey,22,"Beverages, spirits and vinegar",8819,,,38.9597594,34.9249653
2019,2019,Export,Kuwait,Egypt,22,"Beverages, spirits and vinegar",13529,,,26.2540493,29.2675469
2019,2019,Export,Kuwait,United Kingdom,22,"Beverages, spirits and vinegar",109986,,,54.7023545,-3.2765753
2019,2019,Export,Kuwait,USA,22,"Beverages, spirits and vinegar",32614,,,,
2019,2019,Export,Kuwait,Yemen,22,"Beverages, spirits and vinegar",2204,,,16.3471243,47.8915271
