yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2015,2015,Import,Turkey,World,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,53709604,38.9597594,34.9249653,-36.8535712,174.7456809
2015,2015,Import,Turkey,Austria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,120411,38.9597594,34.9249653,47.59397,14.12456
2015,2015,Import,Turkey,Belgium,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,573805,38.9597594,34.9249653,50.6402809,4.6667145
2015,2015,Import,Turkey,Bosnia Herzegovina,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2845470,38.9597594,34.9249653,44.3053476,17.5961467
2015,2015,Import,Turkey,Bulgaria,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,547140,38.9597594,34.9249653,42.6073975,25.4856617
2015,2015,Import,Turkey,Canada,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,325757,38.9597594,34.9249653,61.0666922,-107.991707
2015,2015,Import,Turkey,Chile,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,905356,38.9597594,34.9249653,-31.7613365,-71.3187697
2015,2015,Import,Turkey,China,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,11945914,38.9597594,34.9249653,35.000074,104.999927
2015,2015,Import,Turkey,Czechia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2136170,38.9597594,34.9249653,,
2015,2015,Import,Turkey,Denmark,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,6329,38.9597594,34.9249653,55.670249,10.3333283
2015,2015,Import,Turkey,France,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,3742844,38.9597594,34.9249653,46.603354,1.8883335
2015,2015,Import,Turkey,Germany,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1643617,38.9597594,34.9249653,51.1638175,10.4478313
2015,2015,Import,Turkey,"China, Hong Kong SAR",36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,593,38.9597594,34.9249653,22.350627,114.1849161
2015,2015,Import,Turkey,Iran,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,840111,38.9597594,34.9249653,32.6475314,54.5643516
2015,2015,Import,Turkey,Ireland,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,14962,38.9597594,34.9249653,52.865196,-7.9794599
2015,2015,Import,Turkey,Italy,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,6256389,38.9597594,34.9249653,42.6384261,12.674297
2015,2015,Import,Turkey,Japan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,33535,38.9597594,34.9249653,36.5748441,139.2394179
2015,2015,Import,Turkey,Rep. of Korea,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,61960,38.9597594,34.9249653,,
2015,2015,Import,Turkey,Mexico,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2050739,38.9597594,34.9249653,23.6585116,-102.0077097
2015,2015,Import,Turkey,"Other Asia, nes",36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,257,38.9597594,34.9249653,,
2015,2015,Import,Turkey,Netherlands,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,4784,38.9597594,34.9249653,52.2434979,5.6343227
2015,2015,Import,Turkey,Norway,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,27262,38.9597594,34.9249653,60.5000209,9.0999715
2015,2015,Import,Turkey,Poland,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2009701,38.9597594,34.9249653,52.215933,19.134422
2015,2015,Import,Turkey,Romania,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,267392,38.9597594,34.9249653,45.9852129,24.6859225
2015,2015,Import,Turkey,Serbia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,402380,38.9597594,34.9249653,44.1534121,20.55144
2015,2015,Import,Turkey,India,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,5404464,38.9597594,34.9249653,22.3511148,78.6677428
2015,2015,Import,Turkey,Spain,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,3089039,38.9597594,34.9249653,39.3260685,-4.8379791
2015,2015,Import,Turkey,Sweden,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,5544753,38.9597594,34.9249653,59.6749712,14.5208584
2015,2015,Import,Turkey,Switzerland,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1538,38.9597594,34.9249653,46.7985624,8.2319736
2015,2015,Import,Turkey,United Kingdom,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,12459,38.9597594,34.9249653,54.7023545,-3.2765753
2015,2015,Import,Turkey,USA,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2894473,38.9597594,34.9249653,,
