yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,14868,38.9597594,34.9249653,-16.85099460447687,133.4130365630627
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,12248861,38.9597594,34.9249653,39.89317229901691,61.060280637304274
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,578191,38.9597594,34.9249653,37.977378106878206,73.97804075806764
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,24843596,38.9597594,34.9249653,51.67568633314729,27.673469819741847
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,2547201,38.9597594,34.9249653,17.925141963241547,-78.01492950057497
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Micronesia,Oceania,304,38.9597594,34.9249653,6.418559504495792,157.6364476938912
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Africa,Africa,13097031,38.9597594,34.9249653,19.569604022535763,12.47761721199581
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,757707,38.9597594,34.9249653,43.897683433510366,-100.08947125585888
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,1521710,38.9597594,34.9249653,59.36075159783851,25.01346951967388
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,1636904,38.9597594,34.9249653,10.528384761701911,103.08333472012376
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,52596481,38.9597594,34.9249653,25.499703063807168,75.5024015339642
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,9222272,38.9597594,34.9249653,40.12399607988535,20.742583178432696
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,2280380,38.9597594,34.9249653,6.06272746187266,22.727528470146083
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,3171529,38.9597594,34.9249653,26.42921218083572,52.86847103284948
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,6162258,38.9597594,34.9249653,47.92172048214207,7.866753258497997
2014,2014,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,184281867,38.9597594,34.9249653,,
