yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Export,Kuwait,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",207736.0,,29.2733964,47.4979476,-36.8535712,174.7456809
2019,2019.0,Export,Kuwait,Bahrain,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",494.0,,29.2733964,47.4979476,26.1551249,50.5344606
2019,2019.0,Export,Kuwait,Iran,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",2273.0,,29.2733964,47.4979476,32.6475314,54.5643516
2019,2019.0,Export,Kuwait,Iraq,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",477.0,,29.2733964,47.4979476,33.0955793,44.1749775
2019,2019.0,Export,Kuwait,Jordan,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",107179.0,,29.2733964,47.4979476,31.1667049,36.941628
2019,2019.0,Export,Kuwait,Qatar,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",54207.0,,29.2733964,47.4979476,25.3336984,51.2295295
2019,2019.0,Export,Kuwait,Saudi Arabia,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",20588.0,,29.2733964,47.4979476,25.6242618,42.3528328
2019,2019.0,Export,Kuwait,Switzerland,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1717.0,,29.2733964,47.4979476,46.7985624,8.2319736
2019,2019.0,Export,Kuwait,United Arab Emirates,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",13725.0,,29.2733964,47.4979476,24.0002488,53.9994829
2019,2019.0,Export,Kuwait,Turkey,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",5758.0,,29.2733964,47.4979476,38.9597594,34.9249653
2019,2019.0,Export,Kuwait,Egypt,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1318.0,,29.2733964,47.4979476,26.2540493,29.2675469
