yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2018,2018.0,Export,Bahrain,World,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",194121.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2018,2018.0,Export,Bahrain,Azerbaijan,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",76.0,,26.1551249,50.5344606,40.3936294,47.7872508
2018,2018.0,Export,Bahrain,Djibouti,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",2799.0,,26.1551249,50.5344606,11.8145966,42.8453061
2018,2018.0,Export,Bahrain,Iraq,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1.0,,26.1551249,50.5344606,33.0955793,44.1749775
2018,2018.0,Export,Bahrain,Kenya,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",53.0,,26.1551249,50.5344606,1.4419683,38.4313975
2018,2018.0,Export,Bahrain,Kuwait,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",21203.0,,26.1551249,50.5344606,29.2733964,47.4979476
2018,2018.0,Export,Bahrain,Oman,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",17.0,,26.1551249,50.5344606,21.0000287,57.0036901
2018,2018.0,Export,Bahrain,Panama,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",519.0,,26.1551249,50.5344606,8.559559,-81.1308434
2018,2018.0,Export,Bahrain,Saudi Arabia,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",133857.0,,26.1551249,50.5344606,25.6242618,42.3528328
2018,2018.0,Export,Bahrain,India,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",183.0,,26.1551249,50.5344606,22.3511148,78.6677428
2018,2018.0,Export,Bahrain,United Arab Emirates,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",35288.0,,26.1551249,50.5344606,24.0002488,53.9994829
2018,2018.0,Export,Bahrain,Tuvalu,46.0,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",119.0,,26.1551249,50.5344606,-8.6405212,179.1582918181797
