yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2010,2010,Export,Cyprus,24,Tobacco and manufactured tobacco substitutes,Australia and New Zealand,Oceania,14214
2010,2010,Export,Cyprus,24,Tobacco and manufactured tobacco substitutes,Eastern Asia,Asia,234662
2010,2010,Export,Cyprus,24,Tobacco and manufactured tobacco substitutes,Eastern Europe,Europe,363984
2010,2010,Export,Cyprus,24,Tobacco and manufactured tobacco substitutes,Latin America and the Caribbean,Americas,123
2010,2010,Export,Cyprus,24,Tobacco and manufactured tobacco substitutes,Northern Africa,Africa,14402052
2010,2010,Export,Cyprus,24,Tobacco and manufactured tobacco substitutes,Northern America,Americas,146315
2010,2010,Export,Cyprus,24,Tobacco and manufactured tobacco substitutes,South-eastern Asia,Asia,66754
2010,2010,Export,Cyprus,24,Tobacco and manufactured tobacco substitutes,Southern Europe,Europe,5121807
2010,2010,Export,Cyprus,24,Tobacco and manufactured tobacco substitutes,Sub-Saharan Africa,Africa,1963479
2010,2010,Export,Cyprus,24,Tobacco and manufactured tobacco substitutes,Western Asia,Asia,26692040
2010,2010,Export,Cyprus,24,Tobacco and manufactured tobacco substitutes,Western Europe,Europe,269654
2010,2010,Export,Cyprus,24,Tobacco and manufactured tobacco substitutes,World,World,86344986
