yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2017,2017,Import,Qatar,Croatia,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1241,25.3336984,51.2295295,,
2017,2017,Import,Qatar,Cyprus,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4135,25.3336984,51.2295295,34.9823018,33.1451285
2017,2017,Import,Qatar,Czechia,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",179126,25.3336984,51.2295295,,
2017,2017,Import,Qatar,Denmark,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",32462,25.3336984,51.2295295,55.670249,10.3333283
2017,2017,Import,Qatar,Ecuador,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",677,25.3336984,51.2295295,-1.3397668,-79.3666965
2017,2017,Import,Qatar,El Salvador,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",221,25.3336984,51.2295295,,
2017,2017,Import,Qatar,Estonia,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",11083,25.3336984,51.2295295,58.7523778,25.3319078
2017,2017,Import,Qatar,Finland,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",465177,25.3336984,51.2295295,63.2467777,25.9209164
2017,2017,Import,Qatar,France,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1925226,25.3336984,51.2295295,46.603354,1.8883335
2017,2017,Import,Qatar,Germany,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",9226992,25.3336984,51.2295295,51.1638175,10.4478313
2017,2017,Import,Qatar,Greece,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",220608,25.3336984,51.2295295,38.9953683,21.9877132
2017,2017,Import,Qatar,Honduras,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3092,25.3336984,51.2295295,15.2572432,-86.0755145
2017,2017,Import,Qatar,"China, Hong Kong SAR",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",773514,25.3336984,51.2295295,22.350627,114.1849161
2017,2017,Import,Qatar,Hungary,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",978078,25.3336984,51.2295295,47.1817585,19.5060937
2017,2017,Import,Qatar,Indonesia,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",119303,25.3336984,51.2295295,-2.4833826,117.8902853
2017,2017,Import,Qatar,Iran,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",635,25.3336984,51.2295295,32.6475314,54.5643516
2017,2017,Import,Qatar,Iraq,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1232,25.3336984,51.2295295,33.0955793,44.1749775
2017,2017,Import,Qatar,Ireland,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",59162,25.3336984,51.2295295,52.865196,-7.9794599
2017,2017,Import,Qatar,Italy,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4019926,25.3336984,51.2295295,42.6384261,12.674297
2017,2017,Import,Qatar,Japan,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1348804,25.3336984,51.2295295,36.5748441,139.2394179
2017,2017,Import,Qatar,Jordan,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",30767,25.3336984,51.2295295,31.1667049,36.941628
2017,2017,Import,Qatar,Rep. of Korea,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1450595,25.3336984,51.2295295,,
2017,2017,Import,Qatar,Kuwait,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",28666,25.3336984,51.2295295,29.2733964,47.4979476
2017,2017,Import,Qatar,Lebanon,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",37115,25.3336984,51.2295295,33.8750629,35.843409
2017,2017,Import,Qatar,Latvia,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",145,25.3336984,51.2295295,56.8406494,24.7537645
2017,2017,Import,Qatar,Lithuania,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",7083,25.3336984,51.2295295,55.3500003,23.7499997
2017,2017,Import,Qatar,Luxembourg,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15528,25.3336984,51.2295295,,
2017,2017,Import,Qatar,Malaysia,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",80711,25.3336984,51.2295295,4.5693754,102.2656823
2017,2017,Import,Qatar,Mexico,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",677927,25.3336984,51.2295295,23.6585116,-102.0077097
2017,2017,Import,Qatar,"Other Asia, nes",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2166661,25.3336984,51.2295295,,
2017,2017,Import,Qatar,Morocco,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1503,25.3336984,51.2295295,31.1728205,-7.3362482
2017,2017,Import,Qatar,Oman,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",61954,25.3336984,51.2295295,21.0000287,57.0036901
2017,2017,Import,Qatar,Netherlands,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",414979,25.3336984,51.2295295,52.2434979,5.6343227
2017,2017,Import,Qatar,New Zealand,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",208,25.3336984,51.2295295,-41.5000831,172.8344077
2017,2017,Import,Qatar,Norway,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",512724,25.3336984,51.2295295,60.5000209,9.0999715
2017,2017,Import,Qatar,Pakistan,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",116890,25.3336984,51.2295295,30.3308401,71.247499
2017,2017,Import,Qatar,Peru,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",13465,25.3336984,51.2295295,-6.8699697,-75.0458515
2017,2017,Import,Qatar,Philippines,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",20118,25.3336984,51.2295295,12.7503486,122.7312101
2017,2017,Import,Qatar,Poland,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3539279,25.3336984,51.2295295,52.215933,19.134422
2017,2017,Import,Qatar,Portugal,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",176097,25.3336984,51.2295295,39.6621648,-8.1353519
2017,2017,Import,Qatar,Romania,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",29496,25.3336984,51.2295295,45.9852129,24.6859225
2017,2017,Import,Qatar,Russian Federation,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",377731,25.3336984,51.2295295,64.6863136,97.7453061
2017,2017,Import,Qatar,Saudi Arabia,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",603128,25.3336984,51.2295295,25.6242618,42.3528328
2017,2017,Import,Qatar,Serbia,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",80241,25.3336984,51.2295295,44.1534121,20.55144
2017,2017,Import,Qatar,India,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3732796,25.3336984,51.2295295,22.3511148,78.6677428
2017,2017,Import,Qatar,Singapore,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",682650,25.3336984,51.2295295,1.357107,103.8194992
2017,2017,Import,Qatar,Slovakia,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",6560,25.3336984,51.2295295,48.7411522,19.4528646
2017,2017,Import,Qatar,Viet Nam,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",615428,25.3336984,51.2295295,15.9266657,107.9650855
2017,2017,Import,Qatar,Slovenia,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",98300,25.3336984,51.2295295,45.8133113,14.4808369
2017,2017,Import,Qatar,South Africa,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",12017,25.3336984,51.2295295,-28.8166236,24.991639
2017,2017,Import,Qatar,Zimbabwe,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",446,25.3336984,51.2295295,,
2017,2017,Import,Qatar,Spain,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",661692,25.3336984,51.2295295,39.3260685,-4.8379791
2017,2017,Import,Qatar,Eswatini,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",47614,25.3336984,51.2295295,,
2017,2017,Import,Qatar,Sweden,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",581631,25.3336984,51.2295295,59.6749712,14.5208584
2017,2017,Import,Qatar,Switzerland,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",566540,25.3336984,51.2295295,46.7985624,8.2319736
2017,2017,Import,Qatar,Syria,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",63163,25.3336984,51.2295295,34.6401861,39.0494106
2017,2017,Import,Qatar,Thailand,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",717838,25.3336984,51.2295295,14.8971921,100.83273
2017,2017,Import,Qatar,United Arab Emirates,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",403799,25.3336984,51.2295295,24.0002488,53.9994829
2017,2017,Import,Qatar,Tunisia,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2224,25.3336984,51.2295295,33.8439408,9.400138
2017,2017,Import,Qatar,Turkey,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1101042,25.3336984,51.2295295,38.9597594,34.9249653
2017,2017,Import,Qatar,Ukraine,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",506,25.3336984,51.2295295,49.4871968,31.2718321
2017,2017,Import,Qatar,Egypt,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",87543,25.3336984,51.2295295,26.2540493,29.2675469
2017,2017,Import,Qatar,United Kingdom,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4181873,25.3336984,51.2295295,54.7023545,-3.2765753
2017,2017,Import,Qatar,United Rep. of Tanzania,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",604,25.3336984,51.2295295,,
2017,2017,Import,Qatar,USA,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",14333317,25.3336984,51.2295295,,
2017,2017,Import,Qatar,"Areas, nes",82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",620881,25.3336984,51.2295295,,
